"","isocntry","trans_name","female","age","religion","marital_status","personal_satis","ideology","contact_lgbti","social_class","occupation","rain_ind","self_determination","gini","gdp_pc"
"14195","BG",0,"1",26,"Orthodox Christian","Married","Not satisfied",9,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14196","BG",0,"0",25,"Muslims","Single","Not satisfied",2,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14197","BG",0,"1",62,"Orthodox Christian","Married","Satisfied",1,"Contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14198","BG",1,"1",25,"Orthodox Christian","Married","Satisfied",8,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14199","BG",0,"1",63,"Orthodox Christian","Married","Not satisfied",5,"No contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14200","BG",0,"1",65,"Orthodox Christian","Married","Satisfied",10,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14201","BG",1,"0",53,"Orthodox Christian","Married","Not satisfied",6,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14202","BG",1,"0",28,"Orthodox Christian","Single","Not satisfied",9,"No contact",NA,"Employed",23.22,"0",39,2.21834800645976
"14203","BG",0,"0",69,"Orthodox Christian","Married","Not satisfied",6,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14204","BG",0,"0",44,"Orthodox Christian","Married","Satisfied",6,"No contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14205","BG",0,"1",56,"Orthodox Christian","Married","Satisfied",7,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14206","BG",0,"1",50,"Christians","Married","Satisfied",8,"Contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14207","BG",0,"0",63,"Orthodox Christian","Married","Satisfied",8,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14208","BG",1,"0",55,"Orthodox Christian","Married","Satisfied",1,"No contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14209","BG",0,"1",63,"Orthodox Christian","Married","Satisfied",9,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14210","BG",0,"0",42,"Orthodox Christian","Married","Satisfied",5,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14211","BG",1,"0",59,"Orthodox Christian","Married","Satisfied",8,"No contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14212","BG",0,"0",57,"Orthodox Christian","Married","Not satisfied",8,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14213","BG",1,"1",24,"Orthodox Christian","Single","Satisfied",4,"No contact","Middle class","Self employed",23.22,"0",39,2.21834800645976
"14214","BG",1,"0",43,"Orthodox Christian","Married","Not satisfied",3,"No contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14215","BG",1,"0",48,"Orthodox Christian","Married","Not satisfied",9,"Contact","Middle class","Self employed",23.22,"0",39,2.21834800645976
"14216","BG",0,"1",69,"Orthodox Christian","Widowed","Satisfied",7,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14217","BG",0,"1",48,"Orthodox Christian","Married","Satisfied",7,"No contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14218","BG",0,"0",49,"Orthodox Christian","Divorced","Not satisfied",8,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14219","BG",0,"0",21,"Not religious","Single","Not satisfied",7,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14220","BG",0,"0",64,"Orthodox Christian","Married","Not satisfied",8,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14221","BG",0,"1",73,"Orthodox Christian","Widowed","Not satisfied",3,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14222","BG",0,"1",59,"Orthodox Christian","Married","Satisfied",10,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14223","BG",0,"0",66,"Orthodox Christian","Married","Not satisfied",3,"No contact","Middle class","Retired",23.22,"0",39,2.21834800645976
"14224","BG",0,"1",45,"Orthodox Christian","Married","Not satisfied",1,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14225","BG",0,"0",80,"Not religious","Widowed","Not satisfied",1,"No contact",NA,"Retired",23.22,"0",39,2.21834800645976
"14226","BG",0,"1",20,"Other religions","Single","Satisfied",10,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14227","BG",0,"0",42,"Orthodox Christian","Widowed","Not satisfied",7,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14228","BG",0,"1",35,"Orthodox Christian","Married","Not satisfied",5,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14229","BG",0,"0",73,"Orthodox Christian","Married","Not satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14230","BG",0,"1",70,"Orthodox Christian","Widowed","Not satisfied",1,"No contact",NA,"Retired",23.22,"0",39,2.21834800645976
"14231","BG",0,"0",51,"Not religious","Married","Not satisfied",5,"No contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14232","BG",0,"0",37,"Orthodox Christian","Married","Not satisfied",4,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14233","BG",0,"1",48,"Orthodox Christian","Married","Not satisfied",5,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14234","BG",0,"1",76,"Orthodox Christian","Married","Satisfied",8,"Contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14235","BG",0,"1",77,"Orthodox Christian","Married","Satisfied",10,"Contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14236","BG",0,"0",60,"Christians","Married","Not satisfied",10,"Contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14237","BG",1,"1",41,"Orthodox Christian","Married","Satisfied",10,"Contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14238","BG",0,"1",62,"Orthodox Christian","Married","Satisfied",10,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14239","BG",1,"0",28,"Not religious","Single","Not satisfied",10,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14240","BG",1,"1",34,"Christians","Married","Satisfied",8,"Contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14241","BG",0,"1",57,"Orthodox Christian","Married","Satisfied",1,"Contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14242","BG",0,"0",51,"Orthodox Christian","Married","Satisfied",7,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14243","BG",1,"1",31,"Orthodox Christian","Married","Satisfied",3,"Contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14244","BG",0,"1",68,"Orthodox Christian","Married","Satisfied",6,"No contact","Middle class","Retired",23.22,"0",39,2.21834800645976
"14245","BG",0,"1",54,"Orthodox Christian","Married","Satisfied",4,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14246","BG",0,"0",64,"Orthodox Christian","Married","Satisfied",6,"No contact","Middle class","Retired",23.22,"0",39,2.21834800645976
"14247","BG",0,"1",69,"Orthodox Christian","Divorced","Not satisfied",5,"No contact","Middle class","Retired",23.22,"0",39,2.21834800645976
"14248","BG",0,"1",42,"Orthodox Christian","Married","Satisfied",5,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14249","BG",1,"0",78,"Orthodox Christian","Single","Satisfied",4,"No contact","Middle class","Retired",23.22,"0",39,2.21834800645976
"14250","BG",0,"0",41,"Orthodox Christian","Married","Satisfied",6,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14251","BG",0,"1",55,"Orthodox Christian","Married","Satisfied",4,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14252","BG",0,"0",72,"Orthodox Christian","Married","Satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14253","BG",0,"1",37,"Orthodox Christian","Married","Satisfied",5,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14254","BG",0,"0",67,"Christians","Married","Satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14255","BG",0,"1",31,"Christians","Married","Satisfied",10,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14256","BG",0,"1",83,"Christians","Widowed","Satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14257","BG",0,"0",53,"Christians","Married","Satisfied",9,"No contact","Middle class","Self employed",23.22,"0",39,2.21834800645976
"14258","BG",0,"0",39,"Orthodox Christian","Married","Satisfied",8,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14259","BG",0,"0",41,"Orthodox Christian","Married","Satisfied",5,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14260","BG",0,"0",68,"Orthodox Christian","Widowed","Not satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14261","BG",0,"0",29,"Not religious","Single","Satisfied",10,"Contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14262","BG",0,"0",52,"Orthodox Christian","Married","Not satisfied",6,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14263","BG",0,"1",NA,"Orthodox Christian","Single","Satisfied",4,"No contact","Working class","Student",23.22,"0",39,2.21834800645976
"14264","BG",0,"0",37,"Christians","Married","Satisfied",1,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14265","BG",0,"0",63,"Orthodox Christian","Married","Not satisfied",6,"No contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14266","BG",0,"1",32,"Orthodox Christian","Married","Satisfied",10,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14267","BG",0,"1",70,"Orthodox Christian","Married","Not satisfied",4,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14268","BG",0,"1",33,"Orthodox Christian","Single","Not satisfied",8,"Contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14269","BG",0,"0",48,"Orthodox Christian","Married","Not satisfied",7,"No contact","Middle class","Self employed",23.22,"0",39,2.21834800645976
"14270","BG",1,"1",23,"Orthodox Christian","Single","Satisfied",2,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14271","BG",0,"0",69,"Orthodox Christian","Married","Satisfied",8,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14272","BG",1,"1",41,"Orthodox Christian","Married","Satisfied",7,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14273","BG",0,"0",72,"Orthodox Christian","Married","Satisfied",3,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14274","BG",0,"0",35,"Orthodox Christian","Married","Satisfied",8,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14275","BG",1,"1",21,"Orthodox Christian","Single","Satisfied",5,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14276","BG",1,"1",38,"Orthodox Christian","Single","Satisfied",5,"Contact","Middle class","Unemployed",23.22,"0",39,2.21834800645976
"14277","BG",0,"1",42,"Orthodox Christian","Married","Satisfied",7,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14278","BG",0,"1",40,"Orthodox Christian","Divorced","Satisfied",5,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14279","BG",0,"1",75,"Orthodox Christian","Widowed","Not satisfied",1,"No contact","Middle class","Retired",23.22,"0",39,2.21834800645976
"14280","BG",0,"1",85,"Orthodox Christian","Married","Satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14281","BG",0,"0",48,"Orthodox Christian","Married","Satisfied",10,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14282","BG",0,"0",62,"Orthodox Christian","Married","Not satisfied",5,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14283","BG",1,"0",51,"Orthodox Christian","Married","Not satisfied",5,"Contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14284","BG",0,"0",55,"Orthodox Christian","Divorced","Satisfied",2,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14285","BG",0,"1",38,"Orthodox Christian","Married","Satisfied",6,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14286","BG",0,"1",49,"Orthodox Christian","Married","Satisfied",10,"No contact","Middle class","Self employed",23.22,"0",39,2.21834800645976
"14287","BG",0,"1",42,"Orthodox Christian","Married","Satisfied",7,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14288","BG",0,"1",74,"Orthodox Christian","Married","Not satisfied",10,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14289","BG",0,"1",59,"Orthodox Christian","Widowed","Not satisfied",8,"No contact",NA,"Employed",23.22,"0",39,2.21834800645976
"14290","BG",0,"1",48,"Orthodox Christian","Married","Satisfied",1,"No contact","Middle class","Self employed",23.22,"0",39,2.21834800645976
"14291","BG",0,"0",37,"Orthodox Christian","Married","Not satisfied",3,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14292","BG",0,"0",40,"Orthodox Christian","Married","Satisfied",7,"No contact","Middle class","Self employed",23.22,"0",39,2.21834800645976
"14293","BG",0,"0",45,"Christians","Single","Not satisfied",7,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14294","BG",0,"1",54,"Christians","Married","Not satisfied",4,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14295","BG",0,"0",61,"Orthodox Christian","Married","Not satisfied",5,"No contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14296","BG",0,"1",29,"Orthodox Christian","Single","Satisfied",8,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14297","BG",0,"1",56,"Orthodox Christian","Married","Not satisfied",4,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14298","BG",0,"1",34,"Orthodox Christian","Married","Satisfied",7,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14299","BG",0,"0",65,"Orthodox Christian","Married","Not satisfied",2,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14300","BG",0,"1",62,"Muslims","Divorced","Satisfied",8,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14301","BG",1,"0",64,"Muslims","Widowed","Not satisfied",5,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14302","BG",0,"1",32,"Muslims","Married","Satisfied",6,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14303","BG",1,"1",39,"Muslims","Married","Satisfied",6,"No contact","Middle class","Self employed",23.22,"0",39,2.21834800645976
"14304","BG",1,"1",24,"Orthodox Christian","Married","Satisfied",1,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14305","BG",0,"0",25,"Orthodox Christian","Married",NA,6,"Contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14306","BG",0,"0",35,"Orthodox Christian","Married","Not satisfied",5,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14307","BG",1,"1",55,"Orthodox Christian","Married","Satisfied",3,"Contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14308","BG",0,"0",26,"Orthodox Christian","Married",NA,5,"Contact","High class","Employed",23.22,"0",39,2.21834800645976
"14309","BG",0,"0",37,"Orthodox Christian","Married","Not satisfied",8,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14310","BG",1,"1",53,"Orthodox Christian","Married","Satisfied",8,"Contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14311","BG",1,"1",79,"Orthodox Christian","Widowed","Not satisfied",10,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14312","BG",1,"1",81,"Orthodox Christian","Widowed","Not satisfied",2,"No contact","Middle class","Retired",23.22,"0",39,2.21834800645976
"14313","BG",0,"0",69,"Orthodox Christian","Married","Satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14314","BG",0,"1",76,"Orthodox Christian","Widowed","Not satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14315","BG",0,"1",82,"Orthodox Christian","Widowed","Not satisfied",3,"Contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14316","BG",0,"1",67,"Orthodox Christian","Married","Satisfied",8,"No contact","Middle class","Retired",23.22,"0",39,2.21834800645976
"14317","BG",0,"1",50,"Orthodox Christian","Married","Satisfied",9,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14318","BG",0,"0",66,"Orthodox Christian","Married","Satisfied",2,"No contact","Middle class","Retired",23.22,"0",39,2.21834800645976
"14319","BG",0,"0",75,"Orthodox Christian","Married","Not satisfied",4,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14320","BG",0,"0",88,"Orthodox Christian","Married","Satisfied",6,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14321","BG",0,"1",61,"Orthodox Christian","Widowed","Not satisfied",9,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14322","BG",0,"1",27,"Orthodox Christian","Single","Satisfied",7,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14323","BG",0,"1",44,"Orthodox Christian","Married","Satisfied",10,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14324","BG",0,"1",73,"Orthodox Christian","Widowed","Satisfied",9,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14325","BG",0,"1",81,"Orthodox Christian","Widowed","Satisfied",8,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14326","BG",0,"1",53,"Orthodox Christian","Divorced","Satisfied",9,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14327","BG",1,"1",19,"Orthodox Christian","Single","Satisfied",10,"No contact","Middle class","Unemployed",23.22,"0",39,2.21834800645976
"14328","BG",0,"0",60,"Christians","Married","Not satisfied",5,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14329","BG",0,"0",40,"Orthodox Christian","Married","Satisfied",10,"No contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14330","BG",0,"1",40,"Not religious","Married","Not satisfied",3,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14331","BG",0,"1",17,"Orthodox Christian","Single","Satisfied",5,"Contact","Middle class","Student",23.22,"0",39,2.21834800645976
"14332","BG",0,"0",39,"Orthodox Christian","Married","Satisfied",2,"Contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14333","BG",0,"0",19,"Muslims","Single","Not satisfied",1,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14334","BG",1,"1",55,"Orthodox Christian","Married","Satisfied",4,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14335","BG",0,"0",27,"Orthodox Christian","Single","Satisfied",6,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14336","BG",0,"0",24,"Orthodox Christian","Single","Satisfied",7,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14337","BG",0,"1",69,"Orthodox Christian","Widowed","Not satisfied",2,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14338","BG",0,"1",NA,"Orthodox Christian","Single","Satisfied",7,"No contact",NA,"Student",23.22,"0",39,2.21834800645976
"14339","BG",0,"1",34,"Orthodox Christian","Married","Satisfied",5,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14340","BG",0,"0",82,"Orthodox Christian","Married","Not satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14341","BG",0,"1",60,"Orthodox Christian","Married","Not satisfied",3,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14342","BG",0,"1",51,"Orthodox Christian","Married","Not satisfied",7,"Contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14343","BG",1,"1",49,"Orthodox Christian","Single",NA,3,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14344","BG",0,"1",66,"Orthodox Christian","Married","Satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14345","BG",1,"1",26,"Orthodox Christian","Single","Not satisfied",10,"Contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14346","BG",0,"0",35,"Orthodox Christian","Married","Not satisfied",8,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14347","BG",0,"0",69,"Orthodox Christian","Married","Not satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14348","BG",0,"1",43,"Orthodox Christian","Married","Satisfied",5,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14349","BG",0,"0",76,"Orthodox Christian","Married","Satisfied",1,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14350","BG",0,"1",24,"Orthodox Christian","Single","Satisfied",7,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14351","BG",0,"0",68,"Orthodox Christian","Married","Satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14352","BG",0,"0",38,"Muslims","Married","Satisfied",5,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14353","BG",0,"1",68,"Orthodox Christian","Widowed","Not satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14354","BG",0,"0",18,"Orthodox Christian","Married","Not satisfied",10,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14355","BG",0,"1",42,"Orthodox Christian","Married","Not satisfied",5,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14356","BG",0,"1",38,"Orthodox Christian","Married","Satisfied",7,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14357","BG",0,"0",28,"Orthodox Christian","Single","Satisfied",3,"Contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14358","BG",0,"1",43,"Orthodox Christian","Married","Satisfied",3,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14359","BG",0,"0",62,"Orthodox Christian","Married","Not satisfied",9,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14360","BG",0,"1",64,"Orthodox Christian","Divorced","Not satisfied",10,"Contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14361","BG",0,"0",58,"Orthodox Christian","Married","Not satisfied",7,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14362","BG",0,"0",49,"Orthodox Christian","Married","Not satisfied",9,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14363","BG",0,"0",54,"Orthodox Christian","Married","Satisfied",1,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14364","BG",0,"0",47,"Orthodox Christian","Married","Satisfied",5,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14365","BG",0,"1",75,"Orthodox Christian","Married","Satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14366","BG",0,"0",31,"Orthodox Christian","Married","Satisfied",6,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14367","BG",0,"1",18,"Orthodox Christian","Single","Satisfied",5,"No contact","Middle class","Student",23.22,"0",39,2.21834800645976
"14368","BG",0,"0",56,"Orthodox Christian","Married","Not satisfied",10,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14369","BG",0,"0",38,"Orthodox Christian","Single","Not satisfied",5,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14370","BG",0,"1",82,"Orthodox Christian","Married","Not satisfied",5,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14371","BG",0,"1",68,"Orthodox Christian","Widowed","Satisfied",5,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14372","BG",0,"1",42,"Orthodox Christian","Married","Satisfied",10,"No contact",NA,"Employed",23.22,"0",39,2.21834800645976
"14373","BG",0,"0",70,"Orthodox Christian","Married","Satisfied",10,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14374","BG",0,"1",73,"Orthodox Christian","Widowed","Satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14375","BG",0,"0",42,"Not religious","Married","Satisfied",5,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14376","BG",1,"1",22,"Orthodox Christian","Single","Satisfied",1,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14377","BG",0,"0",84,"Orthodox Christian","Married","Not satisfied",1,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14378","BG",0,"0",52,"Orthodox Christian","Divorced","Not satisfied",10,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14379","BG",0,"1",72,"Orthodox Christian","Married","Not satisfied",5,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14380","BG",0,"0",72,"Orthodox Christian","Married","Not satisfied",5,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14381","BG",0,"0",42,"Orthodox Christian","Single","Not satisfied",8,"No contact","Working class","Unemployed",23.22,"0",39,2.21834800645976
"14382","BG",0,"1",62,"Orthodox Christian","Widowed","Satisfied",8,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14383","BG",0,"1",40,"Orthodox Christian","Single","Satisfied",8,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14384","BG",0,"0",45,"Orthodox Christian","Single","Not satisfied",9,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14385","BG",0,"1",86,"Orthodox Christian","Widowed","Satisfied",3,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14386","BG",0,"0",70,"Orthodox Christian","Married","Not satisfied",3,"No contact",NA,"Employed",23.22,"0",39,2.21834800645976
"14387","BG",0,"0",52,"Orthodox Christian","Divorced","Not satisfied",5,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14388","BG",0,"1",47,"Orthodox Christian","Married","Not satisfied",3,"No contact",NA,"Employed",23.22,"0",39,2.21834800645976
"14389","BG",0,"1",58,"Orthodox Christian","Divorced","Not satisfied",7,"No contact",NA,"Employed",23.22,"0",39,2.21834800645976
"14390","BG",0,"0",54,"Orthodox Christian","Single","Not satisfied",3,"No contact",NA,"Employed",23.22,"0",39,2.21834800645976
"14391","BG",0,"0",60,"Orthodox Christian","Married","Not satisfied",10,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14392","BG",0,"1",40,"Orthodox Christian","Single","Not satisfied",10,"No contact",NA,"Employed",23.22,"0",39,2.21834800645976
"14393","BG",0,"1",59,"Muslims","Married","Not satisfied",9,"Contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14394","BG",0,"0",69,"Orthodox Christian","Widowed","Satisfied",5,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
"14395","BG",1,"0",63,"Orthodox Christian","Divorced","Satisfied",8,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14396","BG",1,"1",17,"Orthodox Christian","Single","Not satisfied",10,"Contact","Working class","Student",23.22,"0",39,2.21834800645976
"14397","BG",0,"1",32,"Christians","Married","Not satisfied",6,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14398","BG",0,"0",54,"Orthodox Christian","Divorced","Not satisfied",7,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14399","BG",0,"0",61,"Orthodox Christian","Married","Satisfied",7,"No contact","High class","Retired",23.22,"0",39,2.21834800645976
"14400","BG",1,"0",45,"Orthodox Christian","Single","Satisfied",7,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14401","BG",0,"1",41,"Orthodox Christian","Divorced","Satisfied",4,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14402","BG",0,"1",43,"Orthodox Christian","Married","Satisfied",7,"No contact","Middle class","Employed",23.22,"0",39,2.21834800645976
"14403","BG",1,"0",61,"Orthodox Christian","Divorced","Satisfied",6,"No contact","Working class","Self employed",23.22,"0",39,2.21834800645976
"14404","BG",1,"1",26,"Orthodox Christian","Single","Satisfied",5,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14405","BG",0,"0",42,"Orthodox Christian","Married","Satisfied",10,"No contact","Working class","Employed",23.22,"0",39,2.21834800645976
"14406","BG",0,"0",67,"Muslims","Married","Not satisfied",1,"No contact","Working class","Retired",23.22,"0",39,2.21834800645976
