"","isocntry","trans_name","female","age","religion","marital_status","personal_satis","ideology","contact_lgbti","social_class","occupation","rain_ind","self_determination","gini","gdp_pc"
"10508","AT",1,"1","51","Christians","Married","Satisfied",4,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10509","AT",1,"1","53","Christians","Single","Satisfied",5,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10510","AT",1,"1","40","Christians","Married","Satisfied",2,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10511","AT",1,"0","42","Christians","Married","Satisfied",2,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10512","AT",1,"1","35","Christians","Married","Satisfied",2,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10513","AT",1,"0","40","Christians","Married","Satisfied",3,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10514","AT",1,"1","47","Christians","Married","Satisfied",1,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10515","AT",1,"1","30","Christians","Married","Satisfied",1,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10516","AT",1,"0","58","Christians","Married","Satisfied",1,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10517","AT",1,"1","26","Christians","Single","Not satisfied",1,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10518","AT",1,"0","53","Christians","Married","Satisfied",2,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10519","AT",1,"1","28","Christians","Married","Satisfied",4,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10520","AT",1,"0","38","Christians","Married","Satisfied",3,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10521","AT",1,"1","23","Christians","Single","Not satisfied",3,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10522","AT",1,"0","34","Christians","Married","Satisfied",4,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10523","AT",1,"0","59","Christians","Married","Satisfied",5,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10524","AT",1,"1","35","Christians","Single","Not satisfied",2,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10525","AT",1,"1","30","Christians","Single","Satisfied",1,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10526","AT",1,"0","36","Christians","Single","Satisfied",3,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10527","AT",0,"0","62","Other religions","Married","Satisfied",7,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10528","AT",0,"0","54","Other religions","Married","Satisfied",8,"No contact","High class","Self employed",49.63,"0",30.7,46338.9571249412
"10529","AT",0,"0","39","Other religions","Divorced","Satisfied",7,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10530","AT",0,"0","27","Not religious","Married","Satisfied",6,"No contact","Middle class","Unemployed",49.63,"0",30.7,46338.9571249412
"10531","AT",0,"0","30","Other religions","Single","Satisfied",6,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10532","AT",0,"0","49","Other religions","Married","Satisfied",7,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10533","AT",0,"0","51","Other religions","Married","Satisfied",9,"No contact","High class","Self employed",49.63,"0",30.7,46338.9571249412
"10534","AT",0,"0","28","Other religions","Single","Satisfied",7,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10535","AT",0,"1","26","Other religions","Single","Satisfied",6,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10536","AT",0,"0","48","Not religious","Married","Satisfied",5,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10537","AT",0,"0","68","Other religions","Married","Satisfied",5,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10538","AT",0,"0","53","Other religions","Married","Satisfied",8,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10539","AT",0,"0","60","Other religions","Single","Satisfied",8,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10540","AT",0,"1","43","Not religious","Married","Not satisfied",2,"No contact","High class","Employed",49.63,"0",30.7,46338.9571249412
"10541","AT",0,"0","65","Not religious","Divorced","Satisfied",6,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10542","AT",0,"1","23","Christians","Single","Satisfied",8,"Contact","Middle class","Unemployed",49.63,"0",30.7,46338.9571249412
"10543","AT",0,"0","34","Not religious","Married","Satisfied",8,"No contact","Middle class","Self employed",49.63,"0",30.7,46338.9571249412
"10544","AT",0,"1","41","Other religions","Married","Satisfied",2,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10545","AT",0,"0","65","Not religious","Married","Satisfied",8,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10546","AT",0,"1","28","Other religions","Married","Satisfied",3,"Contact","Middle class","Unemployed",49.63,"0",30.7,46338.9571249412
"10547","AT",0,"0","34","Not religious","Divorced","Satisfied",7,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10548","AT",0,"1","74","Other religions","Single","Satisfied",8,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10549","AT",0,"0","21","Not religious","Single","Not satisfied",7,"No contact","Middle class","Student",49.63,"0",30.7,46338.9571249412
"10550","AT",0,"1","37","Not religious","Married","Satisfied",2,"No contact","High class","Self employed",49.63,"0",30.7,46338.9571249412
"10551","AT",0,"0","39","Other religions","Married","Satisfied",7,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10552","AT",0,"0","53","Other religions","Married","Satisfied",5,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10553","AT",0,"0","51","Other religions","Married","Satisfied",7,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10554","AT",0,"0","71","Other religions","Widowed","Satisfied",6,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10555","AT",0,"0","24","Orthodox Christian","Single","Satisfied",4,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10556","AT",0,"1","24","Not religious","Single","Satisfied",5,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10557","AT",0,"1","40","Not religious","Married","Satisfied",8,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10558","AT",0,"1","64","Christians","Widowed","Satisfied",8,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10559","AT",0,"1","53","Not religious","Married","Satisfied",5,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10560","AT",0,"0","44","Other religions","Divorced","Satisfied",3,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10561","AT",1,"1","63","Christians","Married","Satisfied",4,"No contact","Working class","Retired",49.63,"0",30.7,46338.9571249412
"10562","AT",1,"1","50","Christians","Divorced","Satisfied",4,"No contact","High class","Employed",49.63,"0",30.7,46338.9571249412
"10563","AT",1,"1","51","Christians","Single","Satisfied",4,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10564","AT",1,"1","60","Christians","Divorced","Not satisfied",5,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10565","AT",0,"0","21","Other religions","Single","Satisfied",5,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10566","AT",0,"0","35","Christians","Married","Satisfied",7,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10567","AT",1,"0","45","Christians","Single","Satisfied",5,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10568","AT",1,"0","26","Not religious","Single","Satisfied",4,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10569","AT",1,"1","63","Christians","Divorced","Satisfied",5,"Contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10570","AT",0,"1","27","Christians","Married","Satisfied",9,"Contact","Working class","Student",49.63,"0",30.7,46338.9571249412
"10571","AT",0,"0","63","Christians","Married","Satisfied",1,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10572","AT",0,"1","46","Not religious","Married","Satisfied",7,"No contact","Working class","Employed",49.63,"0",30.7,46338.9571249412
"10573","AT",1,"0","53","Not religious","Married","Satisfied",2,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10574","AT",0,"0","42","Christians","Single","Satisfied",8,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10575","AT",0,"0","62","Christians","Married","Satisfied",8,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10576","AT",0,"1","52","Not religious","Married","Satisfied",5,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10577","AT",1,"0","31","Not religious","Single","Satisfied",2,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10578","AT",1,"0","40","Christians","Married","Satisfied",8,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10579","AT",1,"0","30","Not religious","Married","Satisfied",4,"Contact","Working class","Employed",49.63,"0",30.7,46338.9571249412
"10580","AT",1,"1","28","Christians","Single","Satisfied",7,"Contact","High class","Employed",49.63,"0",30.7,46338.9571249412
"10581","AT",1,"0","61","Christians","Married","Satisfied",5,"No contact",NA,"Retired",49.63,"0",30.7,46338.9571249412
"10582","AT",1,"0","41","Other religions","Married","Satisfied",4,"Contact","High class","Employed",49.63,"0",30.7,46338.9571249412
"10583","AT",1,"1","47","Christians","Married","Satisfied",5,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10584","AT",NA,"1","79","Christians","Widowed","Satisfied",7,"No contact","Working class","Retired",49.63,"0",30.7,46338.9571249412
"10585","AT",1,"1","61","Christians","Married","Not satisfied",7,"No contact","Working class","Retired",49.63,"0",30.7,46338.9571249412
"10586","AT",1,"1","34","Orthodox Christian","Single","Satisfied",10,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10587","AT",0,"0","57","Christians","Single","Not satisfied",8,"No contact","Middle class","Unemployed",49.63,"0",30.7,46338.9571249412
"10588","AT",0,"0","67","Not religious","Married","Satisfied",10,"No contact","High class","Retired",49.63,"0",30.7,46338.9571249412
"10589","AT",0,"1","26","Not religious","Single","Not satisfied",9,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10590","AT",0,"1","39","Christians","Married","Not satisfied",5,"No contact",NA,"Employed",49.63,"0",30.7,46338.9571249412
"10591","AT",0,"0","54","Not religious","Divorced",NA,4,"No contact","Working class","Employed",49.63,"0",30.7,46338.9571249412
"10592","AT",1,"0","52","Other religions","Married","Satisfied",3,"Contact","Middle class","Self employed",49.63,"0",30.7,46338.9571249412
"10593","AT",0,"1","23","Christians","Single","Satisfied",3,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10594","AT",0,"1","52","Christians","Married","Satisfied",2,"No contact","Middle class","Unemployed",49.63,"0",30.7,46338.9571249412
"10595","AT",1,"1","39","Christians","Single","Satisfied",6,"No contact",NA,"Employed",49.63,"0",30.7,46338.9571249412
"10596","AT",1,"0","41","Other religions","Single","Satisfied",6,"No contact","Working class","Employed",49.63,"0",30.7,46338.9571249412
"10597","AT",0,"0","39","Christians","Married","Satisfied",9,"No contact",NA,"Employed",49.63,"0",30.7,46338.9571249412
"10598","AT",0,"0","65","Christians","Divorced","Not satisfied",6,"No contact",NA,"Retired",49.63,"0",30.7,46338.9571249412
"10599","AT",1,"0","67","Christians","Married","Satisfied",6,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10600","AT",1,"1","55","Christians","Married","Satisfied",6,"Contact","Middle class","Self employed",49.63,"0",30.7,46338.9571249412
"10601","AT",1,"0","33","Not religious","Single","Satisfied",3,"Contact","Middle class","Self employed",49.63,"0",30.7,46338.9571249412
"10602","AT",0,"0","30","Christians","Divorced","Satisfied",8,"No contact",NA,"Employed",49.63,"0",30.7,46338.9571249412
"10603","AT",NA,"1","24","Not religious","Single","Satisfied",5,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10604","AT",1,"1","41","Christians","Divorced","Satisfied",5,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10605","AT",1,"1","33","Christians","Married","Satisfied",5,"Contact","Working class","Employed",49.63,"0",30.7,46338.9571249412
"10606","AT",0,"0","30","Christians","Married","Satisfied",10,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10607","AT",1,"1","32","Muslims","Married","Satisfied",6,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10608","AT",1,"1","77","Christians","Married","Satisfied",4,"No contact","Working class","Retired",49.63,"0",30.7,46338.9571249412
"10609","AT",1,"1","73","Christians","Married","Satisfied",5,"Contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10610","AT",0,"1","26","Christians","Married","Satisfied",4,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10611","AT",0,"1","32","Christians","Married","Satisfied",7,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10612","AT",0,"1","41","Christians","Married","Satisfied",4,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10613","AT",0,"0","36","Christians","Married","Satisfied",3,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10614","AT",0,"1","44","Christians","Married","Satisfied",3,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10615","AT",1,"1","37","Christians","Single","Satisfied",6,"Contact","High class","Self employed",49.63,"0",30.7,46338.9571249412
"10616","AT",1,"0","35","Not religious","Single","Not satisfied",2,"Contact","Working class","Unemployed",49.63,"0",30.7,46338.9571249412
"10617","AT",1,"0","41","Not religious","Single","Satisfied",3,"Contact","High class","Self employed",49.63,"0",30.7,46338.9571249412
"10618","AT",1,"0","52","Not religious","Divorced","Not satisfied",8,"Contact","Working class","Self employed",49.63,"0",30.7,46338.9571249412
"10619","AT",0,"0","85","Christians","Widowed","Not satisfied",6,"No contact","Working class","Retired",49.63,"0",30.7,46338.9571249412
"10620","AT",1,"0","43","Not religious","Single","Satisfied",4,"Contact","Middle class","Self employed",49.63,"0",30.7,46338.9571249412
"10621","AT",1,"0","66","Christians","Married","Satisfied",5,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10622","AT",1,"0","29","Not religious","Single","Satisfied",3,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10623","AT",1,"1","56","Not religious","Married","Satisfied",6,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10624","AT",1,"1","50","Not religious","Divorced","Satisfied",2,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10625","AT",1,"0","48","Not religious","Divorced","Satisfied",4,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10626","AT",0,"0","52","Not religious","Divorced","Satisfied",5,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10627","AT",1,"1","32","Not religious","Single","Satisfied",4,"Contact","Working class","Employed",49.63,"0",30.7,46338.9571249412
"10628","AT",1,"0","53","Not religious","Divorced","Satisfied",5,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10629","AT",1,"1","35","Christians","Single","Satisfied",7,"Contact","Working class","Employed",49.63,"0",30.7,46338.9571249412
"10630","AT",1,"0","40","Not religious","Single","Satisfied",2,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10631","AT",1,"0","56","Christians","Married","Satisfied",8,"No contact","High class","Employed",49.63,"0",30.7,46338.9571249412
"10632","AT",1,"0","74","Christians","Married","Satisfied",7,"No contact","High class","Self employed",49.63,"0",30.7,46338.9571249412
"10633","AT",NA,"1","73","Christians","Married","Not satisfied",NA,"No contact",NA,"Retired",49.63,"0",30.7,46338.9571249412
"10634","AT",0,"0","50","Other religions","Married","Satisfied",5,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10635","AT",0,"0","48","Not religious","Married","Satisfied",6,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10636","AT",0,"1","67","Not religious","Married","Satisfied",6,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10637","AT",0,"0","71","Other religions","Widowed","Satisfied",8,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10638","AT",0,"0","62","Other religions","Single","Satisfied",7,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10639","AT",0,"0","73","Other religions","Married","Satisfied",7,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10640","AT",0,"0","58","Other religions","Married","Satisfied",6,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10641","AT",0,"1","21","Other religions","Single","Satisfied",6,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10642","AT",0,"0","71","Other religions","Married","Satisfied",5,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10643","AT",0,"0","23","Other religions","Single","Satisfied",7,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10644","AT",0,"0","63","Other religions","Married","Satisfied",9,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10645","AT",0,"0","70","Not religious","Married","Satisfied",8,"No contact","Middle class","Retired",49.63,"0",30.7,46338.9571249412
"10646","AT",0,"1","52","Other religions","Married","Satisfied",3,"Contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10647","AT",0,"0","27","Not religious","Single","Satisfied",6,"No contact","Middle class","Employed",49.63,"0",30.7,46338.9571249412
"10648","PT",1,"0","24","Not religious","Single","Satisfied",3,"Contact","Middle class","Student",67.14,"1",34.6,22292.4218368837
"10649","PT",1,"0","27","Christians","Single","Satisfied",7,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10650","PT",NA,"1","78","Christians","Single","Not satisfied",5,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10651","PT",1,"0","57","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10652","PT",1,"0","86","Christians","Widowed","Satisfied",3,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10653","PT",1,"0","37","Other religions","Single","Satisfied",4,"Contact","Middle class","Self employed",67.14,"1",34.6,22292.4218368837
"10654","PT",NA,"1","75","Christians","Married","Not satisfied",8,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10655","PT",1,"1","23","Christians","Single","Satisfied",3,"No contact","Working class","Student",67.14,"1",34.6,22292.4218368837
"10656","PT",1,"0","36","Christians","Married","Not satisfied",5,"No contact","Working class","Self employed",67.14,"1",34.6,22292.4218368837
"10657","PT",1,"1","22","Christians","Widowed","Satisfied",4,"Contact","Working class","Student",67.14,"1",34.6,22292.4218368837
"10658","PT",1,"0","59","Christians","Married","Not satisfied",4,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10659","PT",1,"1","58","Christians","Married","Not satisfied",5,"Contact","Working class","Unemployed",67.14,"1",34.6,22292.4218368837
"10660","PT",1,"0","59","Christians","Single","Not satisfied",5,"No contact","Working class","Unemployed",67.14,"1",34.6,22292.4218368837
"10661","PT",NA,"1","86","Christians","Married","Satisfied",NA,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10662","PT",1,"0","20","Christians","Single","Satisfied",4,"Contact","Middle class","Student",67.14,"1",34.6,22292.4218368837
"10663","PT",1,"1","80","Christians","Widowed","Satisfied",5,"Contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10664","PT",1,"1","49","Christians","Married","Satisfied",10,"Contact","Middle class","Self employed",67.14,"1",34.6,22292.4218368837
"10665","PT",1,"1","30","Not religious","Single","Satisfied",5,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10666","PT",1,"1","53","Not religious","Single","Satisfied",3,"Contact","Middle class","Self employed",67.14,"1",34.6,22292.4218368837
"10667","PT",1,"0","37","Not religious","Single","Satisfied",6,"Contact","Middle class","Self employed",67.14,"1",34.6,22292.4218368837
"10668","PT",1,"0","57","Not religious","Married","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10669","PT",1,"0","39","Christians","Married","Satisfied",2,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10670","PT",0,"0","35","Christians","Married","Satisfied",4,"Contact","High class","Employed",67.14,"1",34.6,22292.4218368837
"10671","PT",NA,"0","78","Christians","Married",NA,NA,"No contact",NA,"Retired",67.14,"1",34.6,22292.4218368837
"10672","PT",1,"1","31","Christians","Married","Satisfied",5,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10673","PT",1,"1","48","Christians","Single","Satisfied",5,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10674","PT",1,"1","36","Christians","Married","Satisfied",5,"Contact","Middle class","Unemployed",67.14,"1",34.6,22292.4218368837
"10675","PT",1,"1","37","Christians","Married","Not satisfied",3,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10676","PT",1,"1","68","Christians","Divorced","Satisfied",2,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10677","PT",1,"0","57","Christians","Married","Satisfied",3,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10678","PT",1,"0","39","Not religious","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10679","PT",1,"0","49","Christians","Married","Satisfied",2,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10680","PT",1,"1","74","Christians","Married","Not satisfied",6,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10681","PT",1,"0","72","Christians","Married","Satisfied",2,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10682","PT",1,"0","80","Not religious","Married","Not satisfied",3,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10683","PT",0,"0","37","Not religious","Married","Not satisfied",8,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10684","PT",1,"0","48","Christians","Married","Satisfied",5,"Contact","High class","Employed",67.14,"1",34.6,22292.4218368837
"10685","PT",1,"1","25","Christians","Single","Not satisfied",8,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10686","PT",1,"1","29","Christians","Married","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10687","PT",0,"0","41","Christians","Married","Not satisfied",4,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10688","PT",1,"0","65","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10689","PT",1,"0","49","Christians","Married","Satisfied",5,"Contact","High class","Self employed",67.14,"1",34.6,22292.4218368837
"10690","PT",1,"1","29","Christians","Single","Satisfied",6,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10691","PT",1,"1","36","Christians","Married","Satisfied",9,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10692","PT",1,"0","70","Christians","Married","Satisfied",6,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10693","PT",1,"1","61","Christians","Married","Not satisfied",9,"No contact","Working class","Unemployed",67.14,"1",34.6,22292.4218368837
"10694","PT",1,"0","27","Not religious","Single","Not satisfied",1,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10695","PT",1,"1","64","Christians","Married","Satisfied",9,"No contact","Working class","Unemployed",67.14,"1",34.6,22292.4218368837
"10696","PT",1,"1","31","Christians","Single","Satisfied",7,"Contact","Working class","Self employed",67.14,"1",34.6,22292.4218368837
"10697","PT",1,"1","21","Christians","Single","Satisfied",4,"Contact","Middle class","Student",67.14,"1",34.6,22292.4218368837
"10698","PT",1,"1","68","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10699","PT",1,"0","50","Christians","Married","Satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10700","PT",1,"0","38","Christians","Married","Not satisfied",3,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10701","PT",1,"0","67","Christians","Widowed","Satisfied",4,"No contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10702","PT",0,"0","82","Christians","Widowed","Not satisfied",5,"No contact",NA,"Retired",67.14,"1",34.6,22292.4218368837
"10703","PT",1,"0","64","Christians","Married","Not satisfied",3,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10704","PT",1,"0","60","Christians","Widowed","Satisfied",2,"No contact","High class","Retired",67.14,"1",34.6,22292.4218368837
"10705","PT",1,"1","52","Christians","Married","Not satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10706","PT",1,"1","25","Not religious","Single","Not satisfied",7,"Contact",NA,"Employed",67.14,"1",34.6,22292.4218368837
"10707","PT",1,"1","62","Christians","Married","Not satisfied",5,"Contact","Middle class","Unemployed",67.14,"1",34.6,22292.4218368837
"10708","PT",1,"1","43","Christians","Single","Not satisfied",10,"No contact","Working class","Unemployed",67.14,"1",34.6,22292.4218368837
"10709","PT",1,"0","37","Christians","Single","Satisfied",5,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10710","PT",1,"0","26","Christians","Single","Not satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10711","PT",1,"1","65","Christians","Divorced","Not satisfied",8,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10712","PT",NA,"1","82","Christians","Married","Satisfied",8,"No contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10713","PT",1,"1","42","Christians","Married","Satisfied",4,"Contact","High class","Employed",67.14,"1",34.6,22292.4218368837
"10714","PT",NA,"1","50","Christians","Married","Satisfied",7,"Contact","High class","Employed",67.14,"1",34.6,22292.4218368837
"10715","PT",1,"0","29","Not religious","Single","Satisfied",7,"Contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10716","PT",NA,"0","72","Christians","Married","Not satisfied",7,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10717","PT",0,"1","47","Christians","Married","Not satisfied",7,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10718","PT",1,"1","67","Christians","Married","Satisfied",5,"Contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10719","PT",1,"1","48","Christians","Married","Satisfied",5,"No contact","Working class","Self employed",67.14,"1",34.6,22292.4218368837
"10720","PT",0,"0","67","Christians","Married","Not satisfied",5,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10721","PT",1,"1","67","Christians","Married","Satisfied",4,"No contact","Middle class","Retired",67.14,"1",34.6,22292.4218368837
"10722","PT",1,"0","62","Christians","Married","Satisfied",4,"No contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10723","PT",1,"1","44","Christians","Married","Satisfied",4,"Contact","Working class","Unemployed",67.14,"1",34.6,22292.4218368837
"10724","PT",1,"1","57","Christians","Married","Satisfied",5,"No contact","Middle class","Employed",67.14,"1",34.6,22292.4218368837
"10725","PT",0,"1","63","Christians","Married","Not satisfied",5,"No contact","Working class","Unemployed",67.14,"1",34.6,22292.4218368837
"10726","PT",0,"0","63","Christians","Married","Satisfied",8,"No contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10727","PT",0,"1","46","Christians","Married","Not satisfied",8,"Contact","Working class","Employed",67.14,"1",34.6,22292.4218368837
"10728","PT",0,"0","76","Christians","Widowed","Not satisfied",6,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
"10729","PT",0,"0","69","Christians","Married","Not satisfied",3,"No contact","Working class","Retired",67.14,"1",34.6,22292.4218368837
